hotel_id,name,destination,website,source
1126,The Park Marmaris Hotel,"Muğla, Marmaris",https://www.theparkmarmaris.com,listing
626596,The Poyz Hotel Bodrum,,https://www.thepoyzhotel.com,web_search
1025443,The Rest Port Argento,"Muğla, Bodrum",https://www.therestportbodrum.com/,listing
326856,The Roxy Luxury Moon Resort,"Aydın, Didim",http://www.aurumhotels.com.tr/tr/aurum-moon-resort,listing
1025150,The Yalı Konak Hotel,"İzmir, Konak",https://www.theyalikonakhotel.com,listing
1025386,Thermemaris Thermal & Spa Resort,"Muğla, Dalaman",http://www.thermemaris.com,listing
295440,Timo Deluxe Resort Hotel,"Antalya, Alanya, Konaklı",https://www.hoteltimo.com,listing
116289,Titan Club Hotel Ultra All Inclusive,Kargıcak (ANTALYA),https://www.titanhotels.com,listing
127742,Titan Select Hotel,"Antalya, Alanya, Konaklı",http://www.titanhotels.com,listing
493,Titanic Deluxe Golf Belek,"Antalya, Serik, Belek",https://www.titanic-hotels.com,listing
874426,TNR Otel & Spa,"Aydın, Kuşadası",https://www.tnrhotel.com,listing
872715,Toka Bodrum Hotel & Beach Club,"Muğla, Bodrum, Torba",https://www.tokabodrum.com,web_search
416611,Toloman Bitezpark Apartments,"Muğla, Bodrum, Bitez",https://www.instagram.com/tolomanbitez/,social
378205,Top Hotel,"Antalya, Alanya",https://www.tophotel.com.tr,listing
123442,Torbahan Hotel,"Muğla, Bodrum, Torba",https://www.torbahan.com,listing
873637,Toros Otel Didim,"Aydın, Didim",https://www.toroshoteldidim.com,web_search
783696,Trendlife Hotels Torba,"Muğla, Bodrum",http://www.micasabeach.com/,listing
377878,Trendy Hotels Palm Beach,"Antalya, Manavgat, Side",https://www.trendyhotels.com.tr,listing
592686,Troia Tusan Hotel & Spa,"Çanakkale, Güzelyalı",https://www.troiatusanhotel.com,listing
417413,True Blue Butik Otel,"Antalya, Kaş, Kalkan",https://truebluehotel.com.tr,listing
640825,Truemar Hotels & Suits,"Antalya, Kemer",https://www.instagram.com/truemarhotels/,social
872739,Tuana Otel,"Balıkesir, Erdek",https://www.tuanahotel.com/,web_search
1292,Tui Blue Pascha Bay,,https://www.tthotels.com,listing
416509,Tui Blue Tropical,,http://www.tthotels.com,listing
992248,TUI MAGIC LIFE Belek,"Antalya, Serik, Belek",https://www.tthotels.com,listing
70961,Tuntaş Family Suit Kuşadası,"Aydın, Kuşadası",https://www.tuntashotels.com,listing
417310,Turgutreis Apart Otel,"Muğla, Bodrum, Turgutreis",https://www.facebook.com/109503625130272,social
161977,Twenty Hotel,"Antalya, Kaleiçi",https://www.antalyahoteltwenty.com,listing
378750,Tümay Hotel,"Muğla, Bodrum, Bitez",https://www.facebook.com/tumayhotelbitez/,social
876615,Türkay Hotel,"Antalya, Konyaaltı",https://www.turkayhotel.com,listing
1284499,Türkmen Ağaç Evleri,"Antalya, Kumluca",http://www.olimposturkmen.com/,listing
417074,Umut Otel Ve Beach,"Muğla, Marmaris, Selimiye",http://www.selimiyeumutotel.com,listing
875887,Urla 1867 Hotel,"İzmir, Urla",https://urla1867.com,web_search
875866,Venezia Alaçatı,"İzmir, Çeşme",https://www.veneziaalacati-otel.com,listing
872578,Venüs Termal Boutique,"Balıkesir, Edremit",https://info@venushotels.com.tr,listing
416890,Vespera Hotel,"İzmir, Çeşme, Alaçatı",https://www.alacativespera.com,listing
875538,Via Perla Butik Otel,"İzmir, Çeşme",http://www.via-perla-butik-otel.business.site,listing
266,Viento Hotel Alaçatı,"İzmir, Çeşme, Alaçatı",https://vientoalacati.com,web_search
252,Viking Nona Beach Hotel,"Antalya, Kemer",https://www.vikingturizm.com,listing
714,Viking Star Hotel,"Antalya, Kemer",https://www.vikingturizm.com,listing
592264,Viking Suite Hotel,"Antalya, Kemer",https://www.vikingturizm.com,listing
640865,Villa Antiphellos B,"Antalya, Kaş",https://www.clubantiphellos.com/,web_search
873704,Villa Ephesus Hotel,"Aydın, Kuşadası",https://www.villaephesus.com,listing
663198,Villa Kaş Bohem,"Antalya, Kaş",https://villakasbohem.com/?lang=tr,listing
785399,Villa Köknar Pansiyon,"Antalya, Kaş",https://villakoknar.com,web_search
417359,Villa Oliva Butik Hotel,"Muğla, Bodrum",https://www.villaolivabodrum.com,listing
417667,Villa Peri Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.villaperi.com,listing
142975,Villa Sonata,"Antalya, Alanya",https://www.villasonata.com,listing
416766,Villamer Alaçatı,"İzmir, Çeşme, Alaçatı",https://villamer.com.tr,listing
1647,Vita Bella Hotel Resort & Spa,"Muğla, Bodrum",https://www.hotelvitabella.com,listing
378306,Viva Beach Hotel,"Antalya, Alanya",https://vivabeachalanya.com,web_search
372,Volley Hotel İzmir,"İzmir, Konak, Alsancak ",https://www.volleyhotelizmir.com,listing
1264460,Vuni Palace Hotel & Casino,"Kıbrıs, Girne",http://www.vunipalacehotel.com,listing
45863,Wasa Hotel,"Antalya, Alanya",https://www.wasahotel.com,listing
1020976,Wb Weekend Otel,"Muğla, Bodrum, Gümbet",https://www.instagram.com/wb_weekend_bodrum_otel/,social
1199251,White City Beach Hotel (+16),"Antalya, Alanya",https://www.whitecityhotels.com,listing
322,White City Resort Hotel & Spa,"Antalya, Alanya, Avsallar",https://www.whitecityhotels.com,listing
417004,White Otel Ölüdeniz,"Muğla, Fethiye, Ölüdeniz",https://www.whiteotel.com,listing
1019488,Wind Of Alaçatı +12,"İzmir, Çeşme",https://windofalacati.com/,listing
416887,Windtown Deluxe Alaçatı,"İzmir, Çeşme, Alaçatı",https://windtowndeluxealacati.com,listing
663106,Woodstock Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.woodstockalacati.com,web_search
781160,Xeno Eftalia Resort Hotel,"Antalya, Alanya",https://xenohotels.com,web_search
785336,Yakamoz Otel,"Balıkesir, Erdek",https://yakamozhotel.com,web_search
874782,Yaliyani Motel Restaurant,"Muğla, Bodrum",https://yaliyani.com,web_search
872993,Yalı Pansiyon,"Antalya, Kaş",https://www.instagram.com/yalipansiyon.kas/,social
108547,Yalıhan Aspendos Hotel,"Antalya, Alanya, Avsallar",https://www.yalihan.com.tr,listing
1198,Yalıhan Una Hotel,"Antalya, Alanya",https://info@yalihan.com.tr,listing
281,Yalıkavak Marina Hotel by Social Living Collection,"Muğla, Bodrum",https://yalikavakmarina.com.tr,listing
891000,Yalım Hotel,"Muğla, Bodrum",https://yalimhotelbodrum.com,web_search
783586,Yalıpark Beach Hotel,"Muğla, Bodrum",https://www.yaliparkotel.com,web_search
1284550,Yalıyanı Pansiyon,"Muğla, Bodrum, Yalıçiftlik",https://yaliyani.com,web_search
417082,Yaprak Otel,"Muğla, Ortaca",https://www.yaprakhotel.com/,web_search
640931,Yelken Beach Otel,"Aydın, Didim",https://www.yelkenotel.com,web_search
88,Yeniçeri City Hotel,"Muğla, Fethiye",https://wwwyenicerihotel.com,listing
239939,Yonca Butik Otel,"Antalya, Kumluca, Adrasan",http://yonca-hotel.adrasan.hotels-antalya.net/tr/,listing
872633,Yoncalı Termal Otel,"Kütahya, Yoncalı",https://www.yoncali.termalresort.com,listing
1882,Yunus Hotel,"Muğla, Marmaris",https://www.yunushotel.com.tr,listing
784621,Yıldız Apart,"Antalya, Kaş, Demre",https://www.yildizapartdemre.com/,listing
3961,Yılmaz Beach Hotel,"Muğla, Bodrum, Ortakent",https://www.yilmazhotel.com/,listing
871852,Z Suites,"Antalya, Muratpaşa",https://www.zsuites.com.tr,listing
874453,Zarbalı Cunda,"Balıkesir, Ayvalık",http://www.zarbalicunda.com.tr,web_search
1025326,Zephyros Hotel Datça,"Muğla, Datça",http://www.zephyrosotel.com/,listing
217084,Zera Bodrum,"Muğla, Bodrum, Gümbet",https://www.zerabodrum.com/,web_search
1023974,Zeyda Lara Hotel,"Antalya, Kundu",https://www.jurahotels.com.tr,listing
592766,Zeytin Apart Otel & Aquapark,"Balıkesir, Ayvalık",https://www.zeytinapartaquapark.com,listing
1018056,Zeytinada Hotel,"Muğla, Bodrum, Torba",https://www.zeytinada.com,listing
106696,Zinbad Otel,"Antalya, Kaş, Kalkan",https://www.zinbadhotel.com,web_search
873689,Zoe Hotel Alaçatı,"İzmir, Çeşme, Alaçatı",https://www.zoealacati.com,listing
877954,Zulu Hotel,"Antalya, Kumluca, Adrasan",https://zuluadrasanotel.com/iletisim,listing
1210643,Zuzuu Beach & Hotel,"Muğla, Bodrum, Ortakent",https://www.zuzuubeachhotel.com,listing
780962,Zübeyde Hanım Alaçatı Otel,"İzmir, Çeşme, Alaçatı",https://www.zubeydehanimotel.com,web_search
415236,Çamlık Pansiyon,"Antalya, Kumluca, Olimpos",https://olimposcamlik.com,web_search
783732,Çamlıköşk Apart Otel,"Muğla, Bodrum",https://www.instagram.com/camlikoskotel/,social
1020944,Çeşme Flowers Otel,"İzmir, Çeşme",https://www.cesmeflowers.com,web_search
221486,Çınarlar Apart Otel,"Antalya, Kaş",https://www.cinarlarapart.com,listing
415487,Çıralı Zakkum Bungalow,"Antalya, Kemer",https://www.ciralizakkumbungalow.com,web_search
416825,Ölüdeniz Loft Exclusive (Yetişkin Oteli),"Muğla, Fethiye, Ölüdeniz",https://www.oludenizloft.com/,listing
417519,Ölüdeniz Turquoise Hotel,"Muğla, Fethiye, Ölüdeniz",https://www.turquoisehotel.com,listing
872714,Ören Konak Apart Otel,"Balıkesir, Burhaniye",https://www.orenkonakapartotel.com,web_search
780955,Özgün Apart Otel Kuşadası,"Aydın, Kuşadası",https://www.apartozgun.com,listing
226273,Özgür Bey Spa Hotel,"Antalya, Alanya",https://www.ozgurbeyspahotel.com,listing
418645,Ürgüp Konak Hotel,"Nevşehir, Ürgüp",http://urgupkonak.com/index.html,listing
873723,Üzüm Kızı Butik Otel,"Muğla, Bodrum, Göltürkbükü",https://www.uzumkizibutikotel.com,web_search
1017548,Şafak Hotel Didim,"Aydın, Didim, Mavisehir",https://safakhotel.com,web_search
416785,7 Art Fesleğen Hotel By Egeos,"Muğla, Bodrum",,
875266,Babel Residence Kemer,"Antalya, Kemer",,
782055,Belinda Apart Hotel,"Çanakkale, Gelibolu",,
1047,Belle Vue Hotel,,,
1023598,Bodrum Bargilya Villaları,"Muğla, Bodrum",,
783676,Can Pansiyon Bodrum,"Muğla, Bodrum",,
1017856,Cappadocia Old Houses,"Nevşehir, Ürgüp",,
872729,Dem Butik Otel Alacati,"İzmir, Çeşme, Alaçatı",,
378039,Green Blue Hotels Bodrum,"Muğla, Bodrum",,
109513,Hadrian Hotel,"Antalya, Kaş",,
873310,Latino Hotel,"Antalya, Kemer",,
1017528,Magesa Terra Apart Hotel,"Antalya, Muratpaşa",,
593543,Maldives Hotel,"Antalya, Alanya",,
1020965,Quasar Suites,"Muğla, Bodrum, Güvercinlik",,
673124,Turkuaz Pansiyon,"Antalya, Kaş, Kalkan",,
875138,Villa Lizya,"Antalya, Kaş",,
874011,Villa Mirada,"Antalya, Kaş",,
